MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
3.02,9.0,4.126812,1.038647,2521.0,3.044686,32.69,-117.04,1.589
4.5662,8.0,6.307692,1.017949,1784.0,4.574359,32.69,-117.03,1.755
1.5,12.0,4.17698,1.169554,2357.0,2.917079,32.71,-117.09,1.063
1.3269,18.0,4.012195,1.04878,1221.0,2.978049,32.69,-117.09,1.08
1.3194,14.0,3.455696,1.0,827.0,3.489451,32.7,-117.12,0.905
1.9425,36.0,4.002817,1.033803,1418.0,3.994366,32.69,-117.11,0.934
1.1681,37.0,4.14939,1.060976,1398.0,4.262195,32.7,-117.12,0.781
0.8991,42.0,4.689922,1.131783,945.0,3.662791,32.7,-117.13,0.789
1.2614,42.0,3.729642,1.022801,1114.0,3.628664,32.71,-117.13,0.875
3.37,36.0,4.96013,1.045566,3093.0,2.51668,32.72,-117.12,1.591
3.5156,50.0,6.480337,1.191011,887.0,2.491573,32.73,-117.12,1.688
3.4151,52.0,5.170351,0.93368,1750.0,2.275683,32.73,-117.12,1.754
2.1513,43.0,4.407166,1.086319,1531.0,2.493485,32.73,-117.13,1.45
1.8456,32.0,3.456731,1.206731,894.0,4.298077,32.71,-117.14,1.031
2.1199,34.0,3.255784,1.107969,2011.0,2.584833,32.72,-117.14,1.604
1.5594,52.0,2.836879,1.109929,1337.0,4.741135,32.71,-117.14,0.875
1.5729,36.0,4.553957,1.064748,557.0,4.007194,32.7,-117.14,0.827
1.9338,44.0,3.103774,1.028302,869.0,4.099057,32.7,-117.14,0.894
0.9142,52.0,2.015345,1.184143,805.0,2.058824,32.72,-117.16,1.625
4.2375,7.0,3.889236,1.081123,951.0,1.483619,32.71,-117.17,2.05
1.815,52.0,2.853147,1.0,313.0,2.188811,32.73,-117.17,1.167
2.6121,26.0,3.782609,1.005435,384.0,2.086957,32.75,-117.22,1.25
3.1389,23.0,4.052013,1.095638,1275.0,2.139262,32.75,-117.23,1.018
2.5259,35.0,4.567398,1.070533,1562.0,2.448276,32.73,-117.23,2.402
2.7515,33.0,4.235772,1.130081,1785.0,1.814024,32.74,-117.28,2.477
4.0862,44.0,5.295374,0.921708,667.0,2.373665,32.74,-117.24,3.218
4.8167,16.0,5.072727,1.049351,798.0,2.072727,32.74,-117.23,1.698
2.7857,36.0,4.894231,1.36859,710.0,2.275641,32.78,-117.25,2.917
2.45,21.0,3.851562,1.260417,658.0,1.713542,32.78,-117.25,3.5
4.1742,44.0,5.171429,1.02619,892.0,2.12381,32.78,-117.24,3.422
2.9258,26.0,4.302005,1.093985,1492.0,1.869674,32.8,-117.24,2.348
2.4671,30.0,4.386728,1.057208,828.0,1.894737,32.8,-117.24,2.763
3.3274,26.0,3.913462,1.05609,1134.0,1.817308,32.8,-117.25,2.955
6.9553,35.0,7.307393,1.198444,598.0,2.326848,32.81,-117.29,5.00001
4.1477,38.0,5.530374,1.121495,891.0,2.081776,32.83,-117.31,5.00001
6.1025,26.0,6.566667,1.095,1180.0,1.966667,32.84,-117.27,5.00001
7.8013,19.0,7.248276,1.051034,1773.0,2.445517,32.82,-117.25,4.74
10.0707,22.0,7.906818,1.018182,1252.0,2.845455,32.85,-117.24,5.00001
3.6083,15.0,4.050676,1.016892,510.0,1.722973,32.86,-117.23,1.801
3.045,16.0,2.708804,1.056433,648.0,1.462754,32.86,-117.23,1.0
4.2109,14.0,4.989744,1.187179,1205.0,3.089744,32.93,-117.14,1.712
6.4696,10.0,7.217391,0.971014,1700.0,3.519669,32.97,-117.13,2.495
6.3237,4.0,7.784105,1.101188,8980.0,3.67882,32.95,-117.18,2.609
5.7451,17.0,5.482927,0.912195,553.0,2.697561,32.83,-117.22,2.373
3.2583,32.0,5.226221,1.012853,989.0,2.542416,32.84,-117.2,1.814
2.5909,36.0,4.818584,1.061947,623.0,2.756637,32.83,-117.2,1.76
3.7963,22.0,5.134615,1.092033,1476.0,2.027473,32.82,-117.22,3.031
2.7401,24.0,4.088161,1.050378,911.0,2.29471,32.82,-117.17,1.981
2.2899,14.0,4.145594,1.05364,2046.0,1.95977,32.81,-117.16,1.59
3.6806,35.0,6.701657,1.104972,532.0,2.939227,32.81,-117.16,1.724
3.7381,34.0,4.883495,0.947573,1594.0,3.095146,32.78,-117.16,1.65
2.7386,16.0,3.367376,1.106383,913.0,1.295035,32.77,-117.18,0.875
2.6493,17.0,3.132159,1.118943,327.0,1.440529,32.76,-117.18,0.675
3.4,23.0,5.424107,1.004464,592.0,2.642857,32.77,-117.18,2.006
5.0958,16.0,5.428198,1.028721,746.0,1.947781,32.79,-117.2,3.0
2.3599,36.0,4.771971,1.267221,1620.0,1.92399,32.8,-117.2,1.684
4.7788,31.0,6.422932,1.00188,1245.0,2.340226,32.79,-117.2,2.76
4.4097,34.0,6.378882,1.031056,1659.0,2.576087,32.78,-117.19,2.52
3.765,30.0,4.181126,0.974125,3185.0,4.847793,32.77,-117.19,2.38
4.1368,16.0,4.877794,0.99851,1305.0,1.944858,32.77,-117.19,1.51
2.8621,31.0,4.225108,1.019481,936.0,2.025974,32.77,-117.2,1.969
4.4886,34.0,5.945578,1.0,800.0,2.721088,32.81,-117.14,1.791
4.5568,33.0,6.137079,1.024719,1263.0,2.838202,32.8,-117.13,1.753
4.2098,35.0,5.673152,1.019455,723.0,2.81323,32.79,-117.13,1.741
2.875,17.0,5.691083,1.050955,1341.0,4.270701,32.82,-117.11,1.125
9.2858,6.0,8.095533,1.024814,3146.0,3.903226,32.9,-117.04,4.361
3.5179,16.0,3.647658,1.05499,1006.0,2.04888,32.79,-117.11,1.293
6.4797,25.0,7.529644,0.988142,865.0,3.418972,32.8,-117.05,2.49
3.1,17.0,4.846512,0.976744,650.0,3.023256,32.8,-117.01,0.842
3.0284,25.0,4.240803,0.943144,991.0,3.314381,32.57,-117.06,1.236
1.9875,18.0,3.481375,0.916905,1195.0,3.424069,32.56,-117.05,1.149
1.4384,5.0,3.774005,1.100703,3284.0,3.845433,32.55,-117.06,1.088
4.3601,26.0,6.298387,0.997312,1221.0,3.282258,32.57,-117.1,1.449
2.5859,17.0,4.814634,1.030894,1911.0,3.107317,32.57,-117.07,1.314
2.7361,14.0,4.206612,0.983471,1224.0,3.371901,32.57,-117.07,0.936
3.0992,9.0,4.342857,1.065476,3293.0,3.920238,32.56,-117.07,1.426
2.569,9.0,4.325549,1.038462,4451.0,3.057005,32.57,-117.08,0.883
4.8984,8.0,5.023256,0.906977,626.0,3.639535,32.56,-117.09,1.515
2.3253,14.0,4.239732,1.088852,3662.0,3.069573,32.57,-117.1,1.337
3.3906,36.0,5.078534,1.044503,1076.0,2.816754,32.58,-117.16,1.478
8.7991,10.0,9.287154,1.457179,1900.0,2.392947,32.63,-117.13,4.785
1.6094,43.0,3.678571,1.042857,445.0,3.178571,32.67,-117.11,0.93
1.6806,46.0,3.948936,1.004255,790.0,3.361702,32.67,-117.11,0.925
1.4844,52.0,3.943662,1.0,217.0,3.056338,32.67,-117.11,0.833
2.81,43.0,4.27234,1.004255,839.0,3.570213,32.66,-117.08,1.034
1.9241,38.0,3.935622,1.098712,494.0,2.120172,32.64,-117.08,1.5
3.0729,37.0,5.396491,1.045614,867.0,3.042105,32.62,-117.09,1.287
4.6477,38.0,5.037288,0.911864,745.0,2.525424,32.64,-117.07,1.504
4.125,37.0,5.525,0.975,612.0,2.55,32.63,-117.06,1.602
5.1538,23.0,6.781659,0.943231,778.0,3.39738,32.61,-117.03,1.713
6.0086,22.0,6.763158,0.973684,523.0,3.440789,32.61,-117.03,1.669
5.5248,22.0,6.141361,0.994764,1217.0,3.185864,32.68,-116.98,1.563
4.9792,11.0,6.400826,1.012397,1391.0,2.873967,32.64,-117.0,1.704
5.7789,13.0,6.324242,0.948485,1165.0,3.530303,32.63,-117.03,2.277
4.3088,34.0,5.896359,0.952381,973.0,2.72549,32.75,-117.01,1.525
2.1362,10.0,4.362286,1.077714,2352.0,2.688,32.72,-117.0,1.432
3.7763,36.0,5.686275,1.033613,1142.0,3.19888,32.72,-117.02,1.269
3.5861,38.0,5.127625,0.978998,1557.0,2.515347,32.73,-117.03,1.236
3.5938,38.0,4.712766,0.93617,505.0,2.68617,32.72,-117.03,1.254
3.0588,37.0,4.914798,1.020179,1515.0,3.396861,32.72,-117.03,1.206
3.5492,25.0,4.946043,0.960432,1032.0,3.71223,32.73,-117.04,1.254
3.9485,35.0,6.271795,1.054701,1694.0,2.895726,32.72,-117.05,1.339
2.7014,43.0,5.113095,1.02381,826.0,2.458333,32.75,-117.05,1.337
3.141,43.0,5.0736,1.064,1534.0,2.4544,32.76,-117.04,1.414
6.3191,25.0,7.990338,1.016908,1201.0,2.900966,32.77,-116.95,3.034
2.6087,19.0,4.365747,1.005806,2341.0,3.397678,32.79,-116.96,1.238
2.1422,19.0,3.799517,1.137681,844.0,2.038647,32.81,-116.97,1.25
3.3669,23.0,5.091603,1.007634,1510.0,2.881679,32.81,-116.92,1.589
2.6429,18.0,5.184322,0.987288,1573.0,3.332627,32.81,-116.93,1.254
3.1106,31.0,5.388186,1.236287,698.0,2.945148,32.81,-116.95,1.477
2.9097,8.0,3.817014,1.024077,1410.0,2.263242,32.81,-116.96,1.525
2.136,8.0,4.106036,1.030995,1686.0,2.750408,32.81,-116.94,1.435
3.8024,18.0,5.105882,0.994958,1904.0,3.2,32.82,-116.95,1.449
5.131,17.0,6.071104,1.018154,2263.0,3.423601,32.84,-117.02,1.483
2.5388,15.0,3.887173,1.062945,1872.0,2.223278,32.85,-116.93,1.19
2.7069,18.0,5.065919,1.033661,1864.0,2.614306,32.84,-116.9,1.538
5.3008,16.0,6.106212,0.991984,1507.0,3.02004,32.9,-116.96,1.865
5.5882,17.0,7.009194,1.015559,4763.0,3.368458,32.97,-117.05,1.943
3.7784,25.0,5.928571,1.037267,1043.0,3.23913,32.95,-117.02,1.601
7.0913,23.0,5.95,0.908824,678.0,1.994118,33.03,-117.06,2.654
6.53,10.0,7.060274,0.950685,1193.0,3.268493,33.04,-117.08,2.641
6.0857,5.0,6.208558,1.034483,6600.0,2.742002,32.93,-117.08,3.083
5.2463,16.0,5.957031,1.091797,1444.0,2.820312,32.96,-117.12,1.563
6.0862,9.0,6.379167,1.008333,850.0,3.541667,32.97,-117.11,2.636
11.1118,18.0,8.42766,1.087234,1541.0,3.278723,33.01,-117.23,5.00001
15.0001,17.0,8.520376,1.021944,1011.0,3.169279,32.99,-117.23,5.00001
4.7179,13.0,5.020175,1.089474,2450.0,2.149123,33.02,-117.27,3.767
6.3525,18.0,6.332386,0.982955,1088.0,3.090909,33.04,-117.26,2.783
6.9326,6.0,7.314775,1.055675,1319.0,2.824411,33.03,-117.25,3.246
3.9826,25.0,5.745981,1.0,1108.0,3.562701,33.03,-117.27,2.158
3.5313,16.0,5.384615,1.064904,1104.0,2.653846,33.03,-117.27,1.487
3.55,27.0,4.55198,0.970297,1302.0,3.222772,33.04,-117.27,2.146
2.9083,15.0,4.522388,1.096336,1371.0,1.860244,33.05,-117.27,1.224
4.0791,11.0,5.878902,1.098493,4773.0,2.568891,33.17,-117.33,2.813
3.625,36.0,5.108527,1.093023,812.0,2.098191,33.17,-117.35,1.98
1.9386,17.0,4.406103,1.36385,1288.0,3.023474,33.2,-117.38,1.063
4.25,24.0,5.322148,0.879195,912.0,3.060403,33.21,-117.35,1.503
3.9875,32.0,5.392241,0.948276,700.0,3.017241,33.2,-117.35,1.429
5.276,23.0,6.84556,1.067568,1533.0,2.959459,33.19,-117.34,2.245
4.3762,11.0,6.086603,1.090671,8738.0,2.539378,33.19,-117.31,2.155
2.0147,16.0,4.598997,1.077694,599.0,1.501253,33.18,-117.31,0.877
3.8958,4.0,6.631769,1.036101,934.0,3.371841,33.23,-117.35,1.898
2.675,18.0,6.026369,1.229209,2051.0,4.160243,33.21,-117.35,1.171
3.8156,13.0,6.52234,1.106383,4049.0,4.307447,33.28,-117.28,1.507
4.1713,23.0,6.356061,1.041667,1227.0,4.647727,33.26,-117.3,1.338
2.9386,13.0,5.221839,1.012644,2298.0,2.641379,33.24,-117.33,1.434
5.1786,16.0,6.860714,1.114286,862.0,3.078571,33.28,-117.17,3.768
2.0956,17.0,4.1491,1.107969,1031.0,2.650386,33.38,-117.25,1.344
5.5395,14.0,6.256579,1.111842,848.0,2.789474,33.46,-117.34,2.733
3.8547,17.0,5.664706,1.15098,1931.0,3.786275,33.39,-117.14,2.083
2.2393,16.0,5.409259,1.183333,1838.0,3.403704,33.31,-116.95,1.17
3.7644,14.0,5.756957,1.055659,1704.0,3.16141,33.26,-117.05,2.647
4.9375,11.0,5.574861,1.110906,1727.0,3.192237,33.27,-117.12,2.328
4.7647,12.0,6.24127,1.060317,3129.0,3.311111,33.26,-116.98,2.541
2.7961,10.0,4.352442,1.004246,1302.0,2.764331,33.2,-117.25,1.313
3.6181,21.0,5.076115,1.013123,861.0,2.259843,33.21,-117.23,2.138
5.04,22.0,7.160944,1.111588,1288.0,2.763948,33.2,-117.21,2.537
2.7019,16.0,4.957096,1.082508,1948.0,3.214521,33.19,-117.22,2.169
2.9469,4.0,4.297248,1.091743,1518.0,2.785321,33.19,-117.26,2.161
3.1667,17.0,4.886905,1.047619,436.0,2.595238,33.18,-117.29,1.606
2.1205,16.0,5.579926,1.098513,842.0,1.565056,33.18,-117.28,1.573
6.2096,14.0,5.365079,0.936508,384.0,3.047619,33.18,-117.28,1.781
4.8526,16.0,5.953069,1.00361,993.0,3.584838,33.14,-117.13,1.707
4.1641,16.0,6.404494,1.018727,1025.0,3.838951,33.14,-117.12,1.636
5.311,8.0,6.464097,1.086168,3335.0,2.520786,33.12,-117.25,2.558
6.0336,10.0,6.260323,0.978456,1410.0,2.531418,33.11,-117.24,2.403
3.9464,14.0,5.986971,1.172638,1176.0,1.915309,33.1,-117.25,1.719
6.3373,7.0,6.927083,1.113281,2015.0,2.623698,33.09,-117.23,2.796
5.3905,12.0,7.094972,1.136872,1958.0,2.734637,33.08,-117.26,2.996
5.4819,12.0,5.759346,0.962617,1226.0,2.864486,33.17,-117.1,1.838
4.8554,11.0,6.490276,1.054248,2697.0,2.760491,33.16,-117.08,2.067
3.4764,13.0,4.711905,1.029762,1981.0,2.358333,33.15,-117.09,1.375
4.7566,23.0,5.762918,0.948328,1988.0,3.021277,33.09,-117.08,1.783
2.2,28.0,3.719361,1.039076,1556.0,2.763766,33.11,-117.08,1.277
2.4122,12.0,4.637051,1.132325,1251.0,2.364839,33.12,-117.07,1.27
5.2323,22.0,6.70442,1.077348,1099.0,3.035912,33.13,-117.05,1.675
5.4155,5.0,7.117942,1.072773,2592.0,3.252196,33.01,-116.84,1.992
4.6518,17.0,5.811594,0.985507,251.0,3.637681,33.02,-116.86,1.702
3.875,11.0,9.375465,2.0,616.0,2.289963,33.04,-116.61,1.981
1.9875,17.0,5.076087,1.543478,452.0,2.456522,33.07,-116.26,0.837
4.3472,52.0,5.256,1.268,473.0,1.892,37.81,-122.42,5.00001
3.2356,50.0,3.502809,1.026685,958.0,1.345506,37.8,-122.42,5.00001
4.775,52.0,4.151786,1.283482,679.0,1.515625,37.8,-122.4,5.00001
4.2015,52.0,4.163022,1.129225,920.0,1.829026,37.8,-122.4,4.125
4.3472,52.0,4.296467,1.052227,1156.0,1.77573,37.8,-122.42,5.00001
2.0987,52.0,3.211799,1.078337,1576.0,1.524178,37.8,-122.42,4.583
3.5066,52.0,5.013921,1.262181,904.0,2.097448,37.79,-122.41,3.5
3.2059,52.0,3.447947,1.228271,1504.0,1.436485,37.79,-122.41,5.00001
2.3304,26.0,1.824719,1.139326,628.0,1.411236,37.78,-122.42,5.00001
5.0376,52.0,8.564179,1.773134,500.0,1.492537,37.8,-122.44,5.00001
4.1047,52.0,3.935484,1.052109,1259.0,1.562035,37.8,-122.43,4.667
4.0417,52.0,4.791667,1.118056,553.0,1.920139,37.8,-122.43,5.00001
2.6607,52.0,3.123134,1.113184,1202.0,1.495025,37.79,-122.42,0.875
0.9355,24.0,3.482051,1.189744,1371.0,2.34359,37.78,-122.43,1.125
3.0906,52.0,3.940503,1.064073,885.0,2.025172,37.77,-122.45,5.00001
2.3977,52.0,4.211055,1.221106,1428.0,2.39196,37.77,-122.43,4.125
4.4085,52.0,4.685619,1.060201,2023.0,1.691472,37.77,-122.44,4.0
3.575,52.0,4.843505,1.067293,1269.0,1.985915,37.77,-122.45,5.00001
4.5052,52.0,4.942284,1.069009,1737.0,2.179423,37.77,-122.45,5.00001
4.7105,3.0,3.769314,1.282916,1441.0,1.568009,37.78,-122.39,2.75
4.6563,52.0,3.481481,0.888889,113.0,4.185185,37.79,-122.39,3.5
1.3365,37.0,2.317774,1.055655,1846.0,3.314183,37.76,-122.42,2.25
4.2569,52.0,4.898129,1.04158,909.0,1.889813,37.76,-122.43,4.554
3.3937,52.0,4.095725,1.107807,2280.0,2.118959,37.76,-122.42,2.7
4.2667,46.0,5.256055,1.00692,573.0,1.982699,37.75,-122.44,3.388
4.2672,23.0,5.251252,1.059265,2818.0,2.352254,37.74,-122.44,3.919
4.5375,23.0,4.6,1.1,118.0,2.95,37.74,-122.44,3.5
5.0782,52.0,4.853774,0.966981,461.0,2.174528,37.73,-122.43,3.108
1.9944,52.0,6.04661,1.190678,620.0,2.627119,37.76,-122.41,2.625
3.0774,52.0,4.997984,1.038306,1816.0,3.66129,37.76,-122.41,3.0
2.1667,38.0,5.237736,1.041509,871.0,3.286792,37.73,-122.38,1.938
3.6607,45.0,5.407477,1.065421,1923.0,3.594393,37.72,-122.39,1.923
4.3125,52.0,4.242424,1.019284,1136.0,3.129477,37.74,-122.42,2.43
4.3125,52.0,4.836512,0.945504,1102.0,3.002725,37.72,-122.44,2.672
4.5769,35.0,5.891447,1.059211,988.0,3.25,37.73,-122.42,2.545
3.7835,52.0,5.424157,1.005618,1092.0,3.067416,37.73,-122.41,2.713
5.0201,31.0,5.042553,0.938298,1524.0,3.242553,37.71,-122.44,2.641
3.495,49.0,4.143177,0.959732,1615.0,3.612975,37.71,-122.41,2.178
2.8711,48.0,4.4197,1.036403,1055.0,2.259101,37.76,-122.47,3.296
5.482,49.0,6.131696,1.053571,1281.0,2.859375,37.75,-122.47,3.663
9.3603,51.0,6.765586,0.987531,1090.0,2.718204,37.75,-122.47,5.00001
5.5622,43.0,5.939005,1.097913,1488.0,2.388443,37.73,-122.44,3.136
5.3961,52.0,6.687117,1.0,856.0,2.625767,37.74,-122.46,4.169
5.9245,52.0,7.487719,0.97193,936.0,3.284211,37.73,-122.47,4.846
5.9114,46.0,6.07947,1.056291,767.0,2.539735,37.72,-122.47,3.99
6.8322,52.0,7.320122,1.054878,812.0,2.47561,37.73,-122.46,3.941
3.3208,47.0,4.318296,0.974937,1216.0,3.047619,37.72,-122.46,2.386
4.3393,52.0,5.272537,1.035639,1583.0,3.318658,37.75,-122.48,3.176
4.131,52.0,5.854054,1.143243,1072.0,2.897297,37.74,-122.48,3.143
5.1681,52.0,6.91342,1.038961,566.0,2.450216,37.73,-122.48,5.00001
4.1116,45.0,4.108187,0.988304,733.0,2.143275,37.72,-122.48,1.875
3.7083,52.0,4.358531,0.911447,1142.0,2.466523,37.76,-122.5,3.077
3.96,45.0,4.944099,1.009317,920.0,2.857143,37.76,-122.54,2.722
3.0265,52.0,4.374368,1.048904,1421.0,2.39629,37.78,-122.46,3.5
2.7431,51.0,3.857143,1.002597,880.0,2.285714,37.78,-122.47,3.071
2.8125,52.0,5.022989,1.206897,194.0,2.229885,37.79,-122.47,5.00001
3.9688,52.0,5.135776,1.028017,990.0,2.133621,37.79,-122.47,4.833
3.2396,52.0,4.021569,1.082353,1400.0,2.745098,37.78,-122.46,3.75
3.5588,50.0,5.177458,1.047962,1111.0,2.664269,37.78,-122.48,3.464
3.5833,52.0,5.158192,1.071563,1312.0,2.47081,37.77,-122.5,3.229
15.0001,52.0,8.0,1.0,13.0,13.0,37.79,-122.5,5.00001
10.2264,52.0,4.666667,0.888889,37.0,1.37037,37.74,-122.39,2.25
1.2904,46.0,3.081081,0.990991,1109.0,3.33033,37.95,-121.28,0.633
2.2024,9.0,3.492228,1.253886,575.0,2.979275,37.95,-121.3,0.45
1.7212,43.0,3.868056,1.145833,573.0,3.979167,37.95,-121.27,0.59
1.7386,38.0,4.129032,1.072581,676.0,5.451613,37.94,-121.27,0.52
1.2625,40.0,4.61244,1.100478,742.0,3.550239,37.95,-121.32,0.43
1.3417,40.0,4.659794,1.123711,412.0,4.247423,37.94,-121.3,0.608
3.1845,47.0,4.761905,0.963585,922.0,2.582633,37.96,-121.32,0.872
2.7656,5.0,6.15,1.05,50.0,2.5,37.96,-121.32,0.5
3.6667,45.0,5.891403,1.027149,988.0,2.235294,37.97,-121.31,1.231
1.1141,39.0,4.566964,1.084821,550.0,2.455357,37.97,-121.27,0.544
3.0352,41.0,5.400901,1.009009,1143.0,2.574324,37.97,-121.26,0.698
1.7898,35.0,4.970395,1.039474,892.0,2.934211,37.96,-121.26,0.635
1.725,44.0,4.47541,1.005464,677.0,3.699454,37.95,-121.26,0.593
2.4412,30.0,5.441026,1.179487,851.0,4.364103,37.92,-121.28,0.616
1.69,31.0,5.290323,1.154839,576.0,3.716129,37.91,-121.28,0.659
2.875,37.0,4.400749,0.973783,951.0,3.561798,37.96,-121.24,0.577
1.5539,44.0,5.066667,1.087356,1277.0,2.935632,37.96,-121.23,0.592
3.2889,32.0,5.061086,1.050905,2177.0,2.46267,38.0,-121.33,0.989
2.5,15.0,4.581967,1.105533,1837.0,1.882172,37.99,-121.33,1.759
5.5842,5.0,6.929147,0.987118,2206.0,3.552335,38.04,-121.35,1.591
5.0285,9.0,6.173789,1.054131,1290.0,3.675214,38.04,-121.36,1.482
5.7201,8.0,7.867769,1.053719,895.0,3.698347,38.03,-121.35,1.557
4.1739,16.0,5.981061,0.975379,1596.0,3.022727,38.03,-121.35,1.313
4.5,30.0,5.533333,0.977778,167.0,3.711111,38.04,-121.32,0.928
3.7413,24.0,5.555556,1.034608,1743.0,3.174863,38.03,-121.31,1.053
3.2788,29.0,5.262069,1.032184,1215.0,2.793103,38.01,-121.3,1.0
3.9792,19.0,5.896104,1.025974,306.0,1.987013,38.0,-121.31,1.319
4.0227,10.0,6.346847,1.117117,782.0,3.522523,38.03,-121.3,1.077
5.0362,27.0,6.480916,1.045802,373.0,2.847328,37.98,-121.23,1.813
3.6389,28.0,6.0,1.082969,769.0,3.358079,37.97,-121.17,1.304
2.5625,35.0,6.966102,1.254237,193.0,3.271186,37.96,-121.18,1.469
2.9,38.0,5.947368,1.157895,125.0,3.289474,37.9,-121.31,1.25
5.5942,5.0,6.715203,1.072805,1327.0,2.841542,38.13,-121.32,1.869
2.515,34.0,5.319149,1.195035,674.0,2.390071,38.14,-121.29,1.108
2.0875,25.0,3.933642,1.041667,2053.0,3.16821,38.13,-121.26,0.831
3.3929,28.0,5.673961,1.065646,1365.0,2.986871,38.22,-121.24,1.13
4.4213,11.0,7.345936,1.132325,1605.0,3.034026,37.74,-121.11,1.827
4.1833,22.0,6.564232,1.035264,1252.0,3.153652,37.76,-121.11,1.921
2.7443,31.0,4.111765,1.094118,460.0,2.705882,37.8,-121.21,0.942
3.5365,22.0,5.368201,1.07113,3082.0,12.895397,37.88,-121.17,1.118
3.8472,35.0,6.296482,1.020101,1316.0,3.306533,37.82,-121.17,1.976
2.7083,16.0,5.118785,1.077348,1013.0,2.798343,37.79,-121.27,1.739
4.6821,8.0,5.393305,0.983264,867.0,3.627615,37.82,-121.23,1.385
3.7292,6.0,4.583333,1.083333,69.0,2.875,37.8,-121.29,4.75
4.15,20.0,5.708861,1.006329,1236.0,2.607595,37.74,-121.4,3.224
4.3696,7.0,6.527931,1.127459,4189.0,3.29583,37.71,-121.42,1.707
4.8021,45.0,5.927536,1.043478,340.0,2.463768,37.74,-121.42,1.335
2.1424,30.0,4.927835,1.162371,1065.0,2.744845,37.75,-121.43,1.25
2.9955,40.0,4.427835,1.007732,1312.0,3.381443,37.73,-121.43,1.347
5.9934,2.0,9.896679,1.450185,883.0,3.258303,37.73,-121.42,1.967
3.23,11.0,11.900794,2.246032,1825.0,2.414021,35.76,-120.93,1.543
2.3075,27.0,5.244745,1.364865,1481.0,2.223724,35.38,-120.85,1.842
3.3958,12.0,5.320242,1.031722,1780.0,2.688822,35.32,-120.82,2.158
3.2226,11.0,4.927273,1.062121,1814.0,2.748485,35.32,-120.83,1.832
3.1818,36.0,6.510067,1.057047,850.0,2.852349,35.29,-120.65,2.496
1.9647,23.0,4.09322,1.03178,1380.0,2.923729,35.29,-120.66,2.536
6.3144,28.0,6.921191,1.036778,1469.0,2.57268,35.28,-120.62,3.288
2.084,39.0,3.611018,1.088481,1153.0,1.924875,35.29,-120.66,2.333
2.6208,52.0,3.820339,1.088136,1237.0,2.09661,35.27,-120.65,2.271
5.0267,5.0,6.086897,1.108966,2003.0,2.762759,35.24,-120.52,2.533
4.849,7.0,6.618212,1.204678,2863.0,2.391813,35.15,-120.64,2.75
2.8824,39.0,5.223975,1.050473,866.0,2.731861,35.12,-120.57,1.952
3.155,25.0,5.41159,1.078752,1729.0,2.569094,35.11,-120.59,2.054
3.4509,22.0,5.63575,1.086003,1342.0,2.263069,35.12,-120.6,2.177
3.5744,20.0,5.070376,0.934534,1449.0,2.371522,35.11,-120.59,1.978
3.5682,10.0,6.100875,1.023907,4660.0,2.717201,35.03,-120.5,2.773
3.3438,18.0,5.622596,1.064904,1097.0,2.637019,35.48,-120.67,1.761
5.2508,12.0,7.138249,1.043779,1433.0,3.301843,35.5,-120.71,2.929
4.0125,46.0,4.484663,1.02045,1814.0,3.709611,37.7,-122.45,2.301
3.5035,37.0,3.938697,1.05364,904.0,3.463602,37.7,-122.46,2.386
5.0659,35.0,5.106157,0.978769,1583.0,3.360934,37.68,-122.49,2.38
4.5337,31.0,5.52439,1.052846,2544.0,3.447154,37.68,-122.47,3.067
4.4286,35.0,5.061856,1.010309,274.0,2.824742,37.67,-122.45,2.386
4.1303,16.0,3.302644,1.078355,2049.0,2.006856,37.67,-122.46,1.465
5.4221,15.0,5.076795,1.071786,3861.0,3.222871,37.66,-122.46,2.847
3.6667,40.0,4.299003,1.023256,1177.0,3.910299,37.66,-122.41,2.188
4.5938,17.0,5.28979,1.004505,2150.0,3.228228,37.64,-122.46,2.512
4.1827,31.0,5.915556,1.088889,598.0,2.657778,37.59,-122.55,3.455
4.5556,34.0,5.710074,0.990172,2282.0,2.80344,37.57,-122.48,2.49
4.7,37.0,6.118033,0.983607,822.0,2.695082,37.61,-122.42,3.413
6.3443,39.0,5.50813,0.869919,682.0,2.772358,37.62,-122.42,3.247
4.0238,44.0,4.832836,1.080597,1064.0,3.176119,37.62,-122.4,2.242
4.1364,31.0,5.414933,1.020808,1915.0,2.343941,37.6,-122.41,4.12
6.3719,26.0,6.972152,1.017722,1128.0,2.855696,37.6,-122.41,4.669
6.2306,22.0,5.749478,0.995825,1163.0,2.427975,37.59,-122.4,5.00001
6.0374,33.0,6.811881,0.986799,813.0,2.683168,37.59,-122.39,5.00001
6.471,52.0,6.729373,0.986799,772.0,2.547855,37.58,-122.38,5.00001
4.2407,39.0,4.769369,1.10991,1254.0,2.259459,37.57,-122.34,4.338
12.4291,34.0,9.666667,1.121864,810.0,2.903226,37.58,-122.37,5.00001
11.6833,21.0,8.497636,1.033097,2440.0,2.884161,37.56,-122.37,5.00001
13.3913,25.0,8.869048,1.027778,1507.0,2.990079,37.55,-122.34,5.00001
8.2598,52.0,7.094708,1.038997,876.0,2.440111,37.57,-122.34,5.00001
3.9728,28.0,4.433806,1.121749,1691.0,1.998818,37.57,-122.34,3.0
6.7042,18.0,6.197241,1.048276,1784.0,2.46069,37.53,-122.33,4.13
